Nivel,Nivel_Nombre,Codigo,Descripcion,Codigo_Padre,Cod_Seccion,Desc_Seccion,Cod_Division,Desc_Division,Cod_Grupo,Desc_Grupo,Cod_Clase,Desc_Clase,Cod_Subclase,Desc_Subclase
5,Subclase,48140,"ESTERILIZADORES MEDICOS, QUIRURGICOS O DE LABORATORIO",4814,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",481,APARATOS MEDICOS Y QUIRURGICOS Y APARATOS ORTOPEDICOS,4814,ESTERILIZADORES MEDICOS  QUIRURGICOS O DE LABORATORIO,48140,"ESTERILIZADORES MEDICOS, QUIRURGICOS O DE LABORATORIO"
5,Subclase,48150,"OTROS INSTRUMENTOS Y APARATOS UTILIZADOS EN MEDICINA, CIRUGIA Y VETERINARIA (INCLUSO JERINGUILLAS, AGUJAS, CATETERES, CANULAS, INSTRUMENTOS Y APARATOS DE OFTALMOLOGIA Y ELECTROMEDICOS N.C.P.)",4815,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",481,APARATOS MEDICOS Y QUIRURGICOS Y APARATOS ORTOPEDICOS,4815,OTROS INSTRUMENTOS Y APARATOS UTILIZADOS EN MEDICINA  CIRUGIA Y VETERINARIA (INCLUSO JERINGUILLAS  AGUJAS  CATETERES  CANULAS  INSTRUMENTOS Y APARATOS DE OFTALMOLOGIA Y ELECTROMEDICOS N.C.P.),48150,"OTROS INSTRUMENTOS Y APARATOS UTILIZADOS EN MEDICINA, CIRUGIA Y VETERINARIA (INCLUSO JERINGUILLAS, AGUJAS, CATETERES, CANULAS, INSTRUMENTOS Y APARATOS DE OFTALMOLOGIA Y ELECTROMEDICOS N.C.P.)"
5,Subclase,48160,"APARATOS DE MECANOTERAPIA; APARATOS DE MASAJE; APARATOS DE PSICOTENIA; APARATOS DE OZONO TERAPIA, OXIGENOTERAPIA, AEROSOLTERAPIA, RESPIRACION ARTIFICIAL U OTROS APARATOS RESPIRATORIOS TERAPEUTICOS; OTROS APARATOS RESPIRATORIOS Y MASCARAS DE GAS (EXCEPTO M",4816,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",481,APARATOS MEDICOS Y QUIRURGICOS Y APARATOS ORTOPEDICOS,4816,APARATOS DE MECANOTERAPIA; APARATOS DE MASAJE; APARATOS DE PSICOTENIA; APARATOS DE OZONO TERAPIA  OXIGENOTERAPIA  AEROSOLTERAPIA  RESPIRACION ARTIFICIAL U OTROS APARATOS RESPIRATORIOS TERAPEUTICOS; OTROS APARATOS RESPIRATORIOS Y MASCARAS DE GAS(EXCEPTO MA,48160,"APARATOS DE MECANOTERAPIA; APARATOS DE MASAJE; APARATOS DE PSICOTENIA; APARATOS DE OZONO TERAPIA, OXIGENOTERAPIA, AEROSOLTERAPIA, RESPIRACION ARTIFICIAL U OTROS APARATOS RESPIRATORIOS TERAPEUTICOS; OTROS APARATOS RESPIRATORIOS Y MASCARAS DE GAS (EXCEPTO M"
5,Subclase,48170,APARATOS ORTOPEDICOS; TABLILLAS Y OTROS APARATOS Y ARTICULOS PARA FRACTURAS; PARTES ARTIFICIALES DEL CUERPO; AUDIFONOS Y OTROS APARATOS QUE SE LLEVAN O IMPLANTAN EN EL CUERPO PARA COMPENSAR UN DEFECTO O UNA INCAPACIDAD,4817,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",481,APARATOS MEDICOS Y QUIRURGICOS Y APARATOS ORTOPEDICOS,4817,APARATOS ORTOPEDICOS; TABLILLAS Y OTROS APARATOS Y ARTICULOS PARA FRACTURAS; PARTES ARTIFICIALES DEL CUERPO; AUDIFONOS Y OTROS APARATOS QUE SE LLEVAN O IMPLANTAN EN EL CUERPO PARA COMPENSAR UN DEFECTO O UNA INCAPACIDAD,48170,APARATOS ORTOPEDICOS; TABLILLAS Y OTROS APARATOS Y ARTICULOS PARA FRACTURAS; PARTES ARTIFICIALES DEL CUERPO; AUDIFONOS Y OTROS APARATOS QUE SE LLEVAN O IMPLANTAN EN EL CUERPO PARA COMPENSAR UN DEFECTO O UNA INCAPACIDAD
5,Subclase,48180,"MOBILIARIO DE MEDICINA, ODONTOLOGIA, CIRUGIA O VETERINARIA; SILLONES DE PELUQUERIA Y ASIENTOS SIMILARES CON MOVIMIENTOS DE ROTACION Y DE INCLINACION Y ELEVACION",4818,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",481,APARATOS MEDICOS Y QUIRURGICOS Y APARATOS ORTOPEDICOS,4818,MOBILIARIO DE MEDICINA  ODONTOLOGIA  CIRUGIA O VETERINARIA; SILLONES DE PELUQUERIA Y ASIENTOS SIMILARES CON MOVIMIENTOS DE ROTACION Y DE INCLINACION Y ELEVACION,48180,"MOBILIARIO DE MEDICINA, ODONTOLOGIA, CIRUGIA O VETERINARIA; SILLONES DE PELUQUERIA Y ASIENTOS SIMILARES CON MOVIMIENTOS DE ROTACION Y DE INCLINACION Y ELEVACION"
5,Subclase,48211,BRUJULAS; OTROS INSTRUMENTOS Y APARATOS DE NAVEGACION,4821,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4821,INSTRUMENTOS Y APARATOS DE NAVEGACION  METEOROLOGIA Y GEOFISICA E INSTRUMENTOS Y APARATOS ANALOGOS,48211,BRUJULAS; OTROS INSTRUMENTOS Y APARATOS DE NAVEGACION
5,Subclase,48212,"INSTRUMENTOS Y APARATOS DE TOPOGRAFIA, HIDROGRAFIA, OCEANOGRAFIA, HIDROLOGIA, METEOROLOGIA Y GEOFISICA, EXCEPTO BRUJULAS; TELEMETROS",4821,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4821,INSTRUMENTOS Y APARATOS DE NAVEGACION  METEOROLOGIA Y GEOFISICA E INSTRUMENTOS Y APARATOS ANALOGOS,48212,"INSTRUMENTOS Y APARATOS DE TOPOGRAFIA, HIDROGRAFIA, OCEANOGRAFIA, HIDROLOGIA, METEOROLOGIA Y GEOFISICA, EXCEPTO BRUJULAS; TELEMETROS"
5,Subclase,48220,"APARATOS DE RADAR, APARATOS PARA RADIONAVEGACION Y APARATOS DE CONTROL REMOTO POR ONDAS DE RADIO",4822,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4822,APARATOS DE RADAR  APARATOS PARA RADIONAVEGACION Y APARATOS DE CONTROL REMOTO POR ONDAS DE RADIO,48220,"APARATOS DE RADAR, APARATOS PARA RADIONAVEGACION Y APARATOS DE CONTROL REMOTO POR ONDAS DE RADIO"
5,Subclase,48231,BALANZAS SENSIBLES A PESOS IGUALES O INFERIORES A 5 CG.,4823,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4823,BALANZAS DE PRECISION; INSTRUMENTOS PARA DIBUJAR  CALCULAR  MEDIR LONGITUDES  ETC.,48231,BALANZAS SENSIBLES A PESOS IGUALES O INFERIORES A 5 CG.
5,Subclase,48232,TABLEROS Y MAQUINAS DE DIBUJO Y OTROS INSTRUMENTOS DE DIBUJO O TRAZADO O INSTRUMENTOS DE CALCULO MATEMATICO,4823,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4823,BALANZAS DE PRECISION; INSTRUMENTOS PARA DIBUJAR  CALCULAR  MEDIR LONGITUDES  ETC.,48232,TABLEROS Y MAQUINAS DE DIBUJO Y OTROS INSTRUMENTOS DE DIBUJO O TRAZADO O INSTRUMENTOS DE CALCULO MATEMATICO
5,Subclase,48233,"INSTRUMENTOS MANUALES PARA MEDIR LONGITUDES (INCLUSO VARILLAS Y CINTAS GRADUADAS, MICROMETROS Y CALIBRES) N.C.P.",4823,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4823,BALANZAS DE PRECISION; INSTRUMENTOS PARA DIBUJAR  CALCULAR  MEDIR LONGITUDES  ETC.,48233,"INSTRUMENTOS MANUALES PARA MEDIR LONGITUDES (INCLUSO VARILLAS Y CINTAS GRADUADAS, MICROMETROS Y CALIBRES) N.C.P."
5,Subclase,48241,INSTRUMENTOS Y APARATOS PARA MEDIR O DETECTAR RADIACIONES IONIZANTES,4824,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4824,INSTRUMENTOS Y APARATOS PARA MEDIR O VERIFICAR CANTIDADES ELECTRICAS (EXCEPTO MEDIDORES DE SUMINISTRO O PRODUCCION DE ELECTRICIDAD); INSTRUMENTOS Y APARATOS PARA MEDIR O DETECTAR RADIACIONES IONIZANTES,48241,INSTRUMENTOS Y APARATOS PARA MEDIR O DETECTAR RADIACIONES IONIZANTES
5,Subclase,48242,OSCILOSCOPIOS Y OSCILOGRAFOS DE RAYOS CATODICOS,4824,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4824,INSTRUMENTOS Y APARATOS PARA MEDIR O VERIFICAR CANTIDADES ELECTRICAS (EXCEPTO MEDIDORES DE SUMINISTRO O PRODUCCION DE ELECTRICIDAD); INSTRUMENTOS Y APARATOS PARA MEDIR O DETECTAR RADIACIONES IONIZANTES,48242,OSCILOSCOPIOS Y OSCILOGRAFOS DE RAYOS CATODICOS
5,Subclase,48243,"INSTRUMENTOS Y APARATOS (EXCEPTO OSCILOS - COPIOS Y OSCILOGRAFOS DE RAYOS CATODICOS) PARA MEDIR O VERIFICAR EL VOLTAJE, LA CORRIENTE, LA RESISTENCIA O LA POTENCIA, SIN DISPOSITIVO REGISTRADOR (EXCEPTO MEDIDORES DE SUMINISTRO O PRODUCCION DEELECTRICIDAD)",4824,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4824,INSTRUMENTOS Y APARATOS PARA MEDIR O VERIFICAR CANTIDADES ELECTRICAS (EXCEPTO MEDIDORES DE SUMINISTRO O PRODUCCION DE ELECTRICIDAD); INSTRUMENTOS Y APARATOS PARA MEDIR O DETECTAR RADIACIONES IONIZANTES,48243,"INSTRUMENTOS Y APARATOS (EXCEPTO OSCILOS - COPIOS Y OSCILOGRAFOS DE RAYOS CATODICOS) PARA MEDIR O VERIFICAR EL VOLTAJE, LA CORRIENTE, LA RESISTENCIA O LA POTENCIA, SIN DISPOSITIVO REGISTRADOR (EXCEPTO MEDIDORES DE SUMINISTRO O PRODUCCION DEELECTRICIDAD)"
5,Subclase,48244,INSTRUMENTOS Y APARATOS (EXCEPTO OSCILOS - COPIOS Y OSCILOGRAFOS DE RAYOS CATODICOS) PARA TELECOMUNICACIONES,4824,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4824,INSTRUMENTOS Y APARATOS PARA MEDIR O VERIFICAR CANTIDADES ELECTRICAS (EXCEPTO MEDIDORES DE SUMINISTRO O PRODUCCION DE ELECTRICIDAD); INSTRUMENTOS Y APARATOS PARA MEDIR O DETECTAR RADIACIONES IONIZANTES,48244,INSTRUMENTOS Y APARATOS (EXCEPTO OSCILOS - COPIOS Y OSCILOGRAFOS DE RAYOS CATODICOS) PARA TELECOMUNICACIONES
5,Subclase,48245,INSTRUMENTOS Y APARATOS PARA MEDIR O VERIFICAR CANTIDADES ELECTRICAS N.C.P.,4824,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4824,INSTRUMENTOS Y APARATOS PARA MEDIR O VERIFICAR CANTIDADES ELECTRICAS (EXCEPTO MEDIDORES DE SUMINISTRO O PRODUCCION DE ELECTRICIDAD); INSTRUMENTOS Y APARATOS PARA MEDIR O DETECTAR RADIACIONES IONIZANTES,48245,INSTRUMENTOS Y APARATOS PARA MEDIR O VERIFICAR CANTIDADES ELECTRICAS N.C.P.
5,Subclase,48250,APARATOS PARA MEDIR PARAMETROS FISICOS VARIOS,4825,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4825,HIDROMETROS E INSTRUMENTOS FLOTANTES ANALOGOS  TERMOMETROS  PIROMETROS  BAROMETROS  HIGROMETROS Y PSICROMETROS  INSTRUMENTOS Y APARATOS PARA MEDIR O VERIFICAR EL FLUJO  EL NIVEL  LA PRESION Y OTRAS VARIABLES DE LIQUIDOS O GASES (EXCEPTO INSTRUMENTOS Y APA,48250,APARATOS PARA MEDIR PARAMETROS FISICOS VARIOS
5,Subclase,48251,"HIDROMETROS E INSTRUMENTOS FLOTANTES ANALOGOS, TERMOMETROS, PIROMETROS, VAROMETROS, HIGROMETROS Y PSICROMETROS",4825,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4825,HIDROMETROS E INSTRUMENTOS FLOTANTES ANALOGOS  TERMOMETROS  PIROMETROS  BAROMETROS  HIGROMETROS Y PSICROMETROS  INSTRUMENTOS Y APARATOS PARA MEDIR O VERIFICAR EL FLUJO  EL NIVEL  LA PRESION Y OTRAS VARIABLES DE LIQUIDOS O GASES (EXCEPTO INSTRUMENTOS Y APA,48251,"HIDROMETROS E INSTRUMENTOS FLOTANTES ANALOGOS, TERMOMETROS, PIROMETROS, VAROMETROS, HIGROMETROS Y PSICROMETROS"
5,Subclase,48252,"INSTRUMENTOS Y APARATOS PARA MEDIR O VERIFICAR EL FLUJO, EL NIVEL, LA PRESION U OTRAS VARIABLES DE LIQUIDOS O GASES (EXCEPTO INSTRUMENTOS Y APARATOS DE NAVEGACION, HIDROLOGIA O METEOROLOGIA, MEDIDORES DE SUMINISTRO DE GAS O LIQUIDOS E INSTRUMENTOS YAPARAT",4825,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4825,HIDROMETROS E INSTRUMENTOS FLOTANTES ANALOGOS  TERMOMETROS  PIROMETROS  BAROMETROS  HIGROMETROS Y PSICROMETROS  INSTRUMENTOS Y APARATOS PARA MEDIR O VERIFICAR EL FLUJO  EL NIVEL  LA PRESION Y OTRAS VARIABLES DE LIQUIDOS O GASES (EXCEPTO INSTRUMENTOS Y APA,48252,"INSTRUMENTOS Y APARATOS PARA MEDIR O VERIFICAR EL FLUJO, EL NIVEL, LA PRESION U OTRAS VARIABLES DE LIQUIDOS O GASES (EXCEPTO INSTRUMENTOS Y APARATOS DE NAVEGACION, HIDROLOGIA O METEOROLOGIA, MEDIDORES DE SUMINISTRO DE GAS O LIQUIDOS E INSTRUMENTOS YAPARAT"
5,Subclase,48253,"INSTRUMENTOS Y APARATOS PARA ANALISIS FISICOS O QUIMICOS, PARA MEDIR O COMPROBAR LA VISCOSIDAD, LA POROSIDAD, LA DILATACION, LA TENSION SUPERFICIAL, ETC., O PARA MEDIR O VERIFICAR CANTIDADES DE CALOR, SONIDO O LUZ",4825,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4825,HIDROMETROS E INSTRUMENTOS FLOTANTES ANALOGOS  TERMOMETROS  PIROMETROS  BAROMETROS  HIGROMETROS Y PSICROMETROS  INSTRUMENTOS Y APARATOS PARA MEDIR O VERIFICAR EL FLUJO  EL NIVEL  LA PRESION Y OTRAS VARIABLES DE LIQUIDOS O GASES (EXCEPTO INSTRUMENTOS Y APA,48253,"INSTRUMENTOS Y APARATOS PARA ANALISIS FISICOS O QUIMICOS, PARA MEDIR O COMPROBAR LA VISCOSIDAD, LA POROSIDAD, LA DILATACION, LA TENSION SUPERFICIAL, ETC., O PARA MEDIR O VERIFICAR CANTIDADES DE CALOR, SONIDO O LUZ"
5,Subclase,48261,MICROSCOPIOS (EXCEPTO MICROSCOPIOS OPTICOS) Y DIFRACTOGRAFOS,4826,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4826,OTROS INSTRUMENTOS Y APARATOS DE MEDICION  VERIFICACION Y ANALISIS,48261,MICROSCOPIOS (EXCEPTO MICROSCOPIOS OPTICOS) Y DIFRACTOGRAFOS
5,Subclase,48262,MAQUINAS Y APARATOS PARA ENSAYAR LAS PROPIEDADES MECANICAS DE DIVERSOS MATERIALES,4826,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4826,OTROS INSTRUMENTOS Y APARATOS DE MEDICION  VERIFICACION Y ANALISIS,48262,MAQUINAS Y APARATOS PARA ENSAYAR LAS PROPIEDADES MECANICAS DE DIVERSOS MATERIALES
5,Subclase,48263,"MEDIDORES DE SUMINISTRO O PRODUCCION DE GAS, LIQUIDOS O ELECTRICIDAD",4826,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4826,OTROS INSTRUMENTOS Y APARATOS DE MEDICION  VERIFICACION Y ANALISIS,48263,"MEDIDORES DE SUMINISTRO O PRODUCCION DE GAS, LIQUIDOS O ELECTRICIDAD"
5,Subclase,48264,"CUENTARREVOLUCIONES, CONTADORES DE PRODUCCION, TAXIMETROS, CUETAKILOMETROS, PODOMETROS Y ARTICULOS ANALOGOS; VELOCIMETROS Y TACOMETROS, EXCEPTO INSTRUMENTOS DE HIDROGRAFIA Y METEOROLOGIA; ESTROBOSCOPIOS",4826,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4826,OTROS INSTRUMENTOS Y APARATOS DE MEDICION  VERIFICACION Y ANALISIS,48264,"CUENTARREVOLUCIONES, CONTADORES DE PRODUCCION, TAXIMETROS, CUETAKILOMETROS, PODOMETROS Y ARTICULOS ANALOGOS; VELOCIMETROS Y TACOMETROS, EXCEPTO INSTRUMENTOS DE HIDROGRAFIA Y METEOROLOGIA; ESTROBOSCOPIOS"
5,Subclase,48265,"INSTRUMENTOS, APARATOS Y MAQUINAS DE MEDICION, VERIFICACION O ENSAYO N.C.P.",4826,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4826,OTROS INSTRUMENTOS Y APARATOS DE MEDICION  VERIFICACION Y ANALISIS,48265,"INSTRUMENTOS, APARATOS Y MAQUINAS DE MEDICION, VERIFICACION O ENSAYO N.C.P."
5,Subclase,48270,SISTEMAS AUTOMATICOS DE CONTROL DE PROCESOS INDUSTRIALES,4827,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",482,"INSTRUMENTOS  Y  APARATOS  DE  MEDICION,  VERIFICACION, ANALISIS,   NAVEGACION  Y  PARA  OTROS  FINES,  EXCEPTO INSTRUMENTOS OPTICOS;  INSTRUMENTOS   DE  CONTROL  DE  PROCESOS INDUSTRIALES,  SUS  PARTES,  PIEZAS Y ACCESORIOS",4827,SISTEMAS AUTOMATICOS DE CONTROL DE PROCESOS INDUSTRIALES,48270,SISTEMAS AUTOMATICOS DE CONTROL DE PROCESOS INDUSTRIALES
